test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
734,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$SubMap_firstKey_0_basic.dot,1,1,Constant,1.,1.
735,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$SubMap_headMap_0_basic.dot,1,1,Constant,1.,1.
736,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$SubMap_<init>_0_basic.dot,1,1,Constant,1.,1.
737,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$SubMap_lastKey_0_basic.dot,1,1,Constant,1.,1.
738,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$SubMap_readResolve_0_basic.dot,1,1,Constant,1.,1.
739,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$SubMap_subMap_0_basic.dot,1,1,Constant,1.,1.
740,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$SubMap_tailMap_0_basic.dot,1,1,Constant,1.,1.
741,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$UnboundedDescendingEntryIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
742,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$UnboundedDescendingEntryIterator_next_0_basic.dot,1,1,Constant,1.,1.
743,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$UnboundedDescendingKeyIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
744,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$UnboundedDescendingKeyIterator_next_0_basic.dot,1,1,Constant,1.,1.
745,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$UnboundedEntryIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
746,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$UnboundedEntryIterator_next_0_basic.dot,1,1,Constant,1.,1.
747,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$UnboundedKeyIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
748,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$UnboundedKeyIterator_next_0_basic.dot,1,1,Constant,1.,1.
749,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$UnboundedValueIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
750,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/java_util_TreeMap$UnboundedValueIterator_next_0_basic.dot,1,1,Constant,1.,1.
751,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_add_0_basic.dot,5,12,Exponential,17.38*1.22^n,4. + 0.05*0.72^n + 2.0300000000000002*1.06^n + 17.38*1.22^n
752,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_<clinit>_0_basic.dot,2,2,Constant,2.,2.
753,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_cmp_0_basic.dot,12,62,Polynomial,0.,432.53000000000003 + 39.4*n + 0.89*n^2.
754,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_dataInRangeIsZero_0_basic.dot,3,3,Polynomial,1.*n,3. + 1.*n
755,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_<init>_0_basic.dot,7,48,Exponential,74.12*1.62^(0.5*n),8. + 0.13*0.62^(0.5*n) + 74.12*1.62^(0.5*n)
756,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_longValue_0_basic.dot,8,17,Constant,17.,17.
757,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_lshiftMe_0_basic.dot,9,38,Polynomial,0.06*n^3.,152.24 + 32.5*n + 2.33*n^2. + 0.06*n^3.
758,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_mult_0_basic.dot,5,9,Exponential,11.41*1.62^(0.5*n),1.6600000000000001 + 0.02*0.62^(0.5*n) + 11.41*1.62^(0.5*n)
759,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_multaddMe_0_basic.dot,3,4,Polynomial,1.*n,3. + 1.*n
760,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_normalizeMe_0_basic.dot,9,39,Polynomial,0.,144.04 + 31.830000000000002*n + 2.33*n^2. + 0.06*n^3.
761,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_quoRemIteration_0_basic.dot,12,101,Exponential,377.56*1.37^n,95.56 + 0.08*1.05^n + 1.07*1.06^n + 377.56*1.37^n + 12.08*n + 0.37*n^2.
762,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_sub_0_basic.dot,8,35,Exponential,57.34*1.29^n,2.33 + 0.01*0.8300000000000001^n + 0.19*1.09^n + 12.790000000000001*1.25^n + 57.34*1.29^n
763,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FDBigInt_toString_0_basic.dot,3,4,Polynomial,1.*n,3. + 1.*n
764,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_appendTo_0_basic.dot,4,4,Constant,4.,4.
765,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_big5pow_0_basic.dot,11,55,Constant,55.,55.
766,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_<clinit>_0_basic.dot,2,2,Constant,2.,2.
767,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_constructPow52_0_basic.dot,2,2,Constant,2.,2.
768,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_countBits_0_basic.dot,6,17,Polynomial,0.,16. + 7.12*n + 1.24*n^2. + 0.09*n^3.
769,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_decimalDigitsExact_0_basic.dot,1,1,Constant,1.,1.
770,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_developLongDigits_0_basic.dot,11,78,Polynomial,0.,733. + 137.75*n + 8.75*n^2. + 0.19*n^3.
771,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_digitsRoundedUp_0_basic.dot,1,1,Constant,1.,1.
772,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_doubleToBigInt_0_basic.dot,5,6,Polynomial,1.*n,7. + 1.*n
773,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_doubleValue_0_basic.dot,65,Timeout,Exponential,1.1650468598643886*^18*1.32^n,1.22816281*^6 + 129346.69*0.72^n + 60442.72*0.75^n + 25773.57*1.06^n + 8.215311658*^7*1.1500000000000001^n + 2.04195388507*^9*1.18^n + 1.922406655952788*^14*1.22^n + 1.5545502795892621*^13*1.28^n + 8.388476027103144*^15*1.31^n + 1.1650468598643886*^18*1.32^n + 59096.68*n + 39319.39*0.72^n*n + 2145.68*1.06^n*n + 20889.010000000002*1.22^n*n + 7811.82*n^2.
774,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_dtoa_0_basic.dot,70,Timeout,Exponential,192.12*1.28^n*n,165183.5 + 992353.12*0.97^n + 1.06160961*^6*0.98^n + 2265.2400000000002*1.07^n + 4.030218863*^7*1.16^n + 5.1481757879901*^11*1.17^n + 5.027436655147*^10*1.19^n + 1.51495853281135*^12*1.21^n + 1.0454125113924791*^13*1.23^n + 5.861181810514599*^15*1.27^n + 2.6397759482290547*^17*1.28^n + 29609.58*0.98^n*n + 164.07*1.07^n*n + 107.65*1.17^n*n + 30.17*1.19^n*n + 17.97*1.21^n*n + 192.12*1.28^n*n
775,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_floatValue_0_basic.dot,26,82,Polynomial,0.25*n^2.,1408. + 41.5*n + 0.25*n^2.
776,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_getChars_0_basic.dot,16,225,Constant,225.,225.
777,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_getHexDigit_0_basic.dot,3,3,Constant,3.,3.
778,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_getHexFloatPattern_0_basic.dot,2,2,Constant,2.,2.
779,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_<init>_0_basic.dot,7,12,Polynomial,1.*n,18. + 1.*n
780,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_multPow52_0_basic.dot,4,6,Constant,6.,6.
781,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_parseHexString_0_basic.dot,62,Timeout,Exponential,5.3817128644991575*^14*1.21^n,6.56438676139*^9 + 224087.48*1.08^n + 2.2080413897670002*^10*1.18^n + 5.3817128644991575*^14*1.21^n + 8.721619192*^7*n
782,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_readJavaFormatString_0_basic.dot,47,Timeout,Exponential,2.16912476077503*^12*1.4000000000000001^n,2338.41 + 0.06*0.65^n + 0.07*0.84^n + 0.09*0.85^n + 2.41*0.89^n + 448.54*1.1^n + 6.165253281*^7*1.17^n + 365106.33*1.21^n + 6.71103359*^6*1.24^n + 2.16912476077503*^12*1.4000000000000001^n + 32.84*n
783,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_roundup_0_basic.dot,5,7,Polynomial,1.33*n,7.77 + 1.33*n
784,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_stickyRound_0_basic.dot,3,3,Constant,3.,3.
785,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_stripLeadingZeros_0_basic.dot,1,1,Constant,1.,1.
786,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_toJavaFormatString_0_basic.dot,1,1,Constant,1.,1.
787,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_toString_0_basic.dot,3,4,Constant,4.,4.
788,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal_ulp_0_basic.dot,7,24,Constant,24.,24.
789,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal$1_<init>_0_basic.dot,1,1,Constant,1.,1.
790,/home/fse/PathComplexity/cfgs/java_cfgs/alt-rt/sun_misc_FloatingDecimal$1_initialValue_0_basic.dot,1,1,Constant,1.,1.
